#v109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#new_id,sub_type,res_id,icon_id,script,#old_id,name,stdmod,shape,weight,战力,last_time,寄售标识,anicount,source,reserved,looks,duramax,notips,protect,ac,ac2,mac,mac2,dc,dc2,mc,mc2,sc,sc2,幸运,诅咒,命中,闪避,魔法闪避,中毒闪避,HP恢复,MP恢复,中毒恢复,暴击几率,掉落守护,need,needlevel,price,stock,1000,rand_ac,rand_mac,rand_dc,rand_mc,rand_sc,add_base_ac,add_base_mac,add_base_dc,add_base_mc,add_base_sc,日志记录,无,无,无,max_hp,max_mp,max_hp_pres,max_mp_pres,转生等级,道具标志,职业,性别,物品描述
15015,3,0,15015,item.item15015.mylp,0,玛雅令牌,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,300,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,可以进入玛雅神殿<br>拥有双倍装备爆率<br>怪物刷新间隔超短<br>掉落游戏所有装备<br><br>时间限制为:1小时
15016,30,0,15016,null,0,千里传音(10次),0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,双击后可发送全服广播<br><br>广播信息显示时间:60秒
15017,15,0,15017,item.panel.qilingyu,0,祈灵玉,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,可以激活装备极品属性<br>使用熔炉可以为装备祈灵
15018,3,0,15018,item.item15018.wulidan,0,武力丹,0,0x00ffff,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,物理攻击:+20%<br>最少增加300攻击;最多增加1000攻击<br>持续时间:10分钟<br>特殊类药品<br>双击使用
15019,3,0,15019,item.item15019.molidan,0,魔力丹,0,0x00ffff,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,魔法攻击:+20%<br>最少增加300魔法;最多增加1000魔法<br>持续时间:10分钟<br>特殊类药品<br>双击使用
15020,3,0,15020,item.item15020.daolidan,0,道力丹,0,0x00ffff,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,道术攻击:+20%<br>最少增加300道术;最多增加1000道术<br>持续时间:10分钟<br>特殊类药品<br>双击使用
15021,3,0,15021,item.item15021.jinzhongdan,0,金钟丹,0,0x00ffff,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,物理防御:+20%<br>最少增加300物防;最多增加1000物防<br>持续时间:10分钟<br>特殊类药品<br>双击使用
15022,3,0,15022,item.item15022.tiebudan,0,铁布丹,0,0x00ffff,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,魔法防御:+20%<br>最少增加300魔防;最多增加1000魔防<br>持续时间:10分钟<br>特殊类药品<br>双击使用
15023,3,0,15023,item.item15023.touzi,0,骰子,0,0x00ffff,1,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,一个普通的骰子<br>双击后可掷出1到6点
15024,3,0,15024,item.item15024.open,0,初级英雄帖,0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,王城城主散出的英雄帖<br>邀请江湖豪杰猎杀魔界的怪物<br><br>使用熔炉可合成中级英雄帖[2倍经验]
15025,3,0,15025,item.item15025.open,0,中级英雄帖,0,0xFFFF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,王城城主散出的英雄帖<br>邀请江湖豪杰猎杀魔界的怪物<br><br>使用熔炉可合成高级英雄帖[4倍经验]
15026,3,0,15026,item.item15026.open,0,高级英雄帖,0,0x3300FF,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,王城城主散出的英雄帖<br>邀请江湖豪杰猎杀魔界的怪物<br><br>使用熔炉可合成超级英雄帖[8倍经验]
15027,3,0,15027,item.item15027.open,0,超级英雄帖,0,0xEE00EE,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,王城城主散出的英雄帖<br>邀请江湖豪杰猎杀魔界的怪物<br><br>使用[超级英雄帖]可以获得8倍经验
15028,3,0,15028,item.chufa.zhaocai,0,招财神符,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,使用后获得20万绑定金币
15029,3,0,15029,item.chufa.viphuiy30,0,VIP会员(30天),0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3600,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30天荣誉会员资格<br>让您最便捷的游戏<br>超多福利绝对超值
15030,3,0,15030,item.item15030.cangku,0,移动仓库卷,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,随时随地打开仓库
15031,3,0,15010,item.item15031.shuangbei,0,八倍宝典(3小时),0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,获得3小时的八倍杀怪经验
15032,3,0,15010,item.item15032.shuangbei,0,八倍宝典(8小时),0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,获得8小时的八倍杀怪经验
15033,3,0,15011,item.chufa.slanlingzhubind,0,聚灵珠[绑],0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,每杀3只怪就会获得大量经验值<br>被杀的怪物必须大于当前人物等级<br>(等级越高经验越多)<br><br>杀满600只怪物后聚灵珠效果将消散<br>每人每天最多使用5次<br><br>双击使用
15034,3,0,15034,item.chufa.fuguihu,0,开心富贵虎,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,使用后获得500绑定元宝<br>每人每天只可以使用5次
15035,3,0,15035,item.panel.zuoqipanel,0,坐骑经验丹(小),0,0xFFFF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后增加10000坐骑经验<br><br>使用[V]键可打开坐骑界面
15036,3,0,15036,item.panel.zuoqipanel,0,坐骑经验丹(中),0,0x3300FF,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后增加50000坐骑经验<br><br>使用[V]键可打开坐骑界面
15037,3,0,15037,item.panel.zuoqipanel,0,坐骑经验丹(大),0,0xEE00EE,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后增加100000坐骑经验<br><br>使用[V]键可打开坐骑界面
15038,3,0,15035,item.chufa.zqjyd1bind,0,坐骑经验丹(小)[绑],0,0xFFFF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后增加10000坐骑经验<br>每天限制使用10个<br><br>双击使用
15039,3,0,15036,item.chufa.zqjyd5bind,0,坐骑经验丹(中)[绑],0,0x3300FF,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后增加50000坐骑经验<br>每天限制使用2个<br><br>双击使用
15040,3,0,15037,item.chufa.zqjyd10bind,0,坐骑经验丹(大)[绑],0,0xEE00EE,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后增加100000坐骑经验<br>每天限制使用1个<br><br>双击使用
15041,3,0,15041,item.chufa.choujiang,0,藏宝箱,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,蕴藏许多超级宝藏的宝箱!<br>快试试你的运气吧!<br><br>双击使用
15042,3,0,15042,item.chufa.hsbind100,0,魂石令牌(100),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后魂石数量增加:100<br>魂石可在官职系统处升级官印!<br><br>每人每天最多使用10个
15043,3,0,15043,item.chufa.rybind2000,0,荣誉令牌(2000)[绑],0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后荣誉值增加:2000<br>荣誉值可伏魔使者处升级勋章!<br><br>每人每天最多使用10个
15044,3,0,15042,item.chufa.hs500,0,魂石令牌(500),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后魂石数量增加:500<br>魂石可在官职系统处升级官印!
15045,3,0,15043,item.chufa.ry1000,0,荣誉令牌(1000),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后荣誉值增加:1000<br>荣誉值可伏魔使者处升级勋章!
15046,3,0,15043,item.chufa.ry5000,0,荣誉令牌(5000),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后荣誉值增加:5000<br>荣誉值可伏魔使者处升级勋章!
15047,3,0,15043,item.chufa.ry10000,0,荣誉令牌(10000),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后荣誉值增加:10000<br>荣誉值可伏魔使者处升级勋章!
15048,3,0,15048,item.chufa.zmlp,0,镇魔令,0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,双击后镇魔令牌数量增加:1<br>镇魔塔闯的越深经验越高<br>镇魔使者在沙漠土城(101，82)处.
15049,3,0,15049,item.chufa.zmlps,0,镇魔令包,0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,双击后镇魔令牌数量增加:10<br>镇魔塔闯的越深经验越高<br>镇魔使者在沙漠土城(101，82)处.
15050,3,0,15050,item.chufa.zmlpb,0,镇魔令大包,0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,双击后镇魔令牌数量增加:100<br>镇魔塔闯的越深经验越高<br>镇魔使者在沙漠土城(101，82)处.
15051,3,0,15048,item.chufa.zmlpbind,0,镇魔令(绑),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,双击后镇魔令牌数量增加:1<br>镇魔塔闯的越深经验越高<br>镇魔使者在沙漠土城(101，82)处.<br>绑定的每天限制使用10次
15052,3,0,15049,item.chufa.zmlpsbind,0,镇魔令包(绑),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,双击后镇魔令牌数量增加:10<br>镇魔塔闯的越深经验越高<br>镇魔使者在沙漠土城(101，82)处.<br>绑定的每天限制使用5次
15053,3,0,15050,item.chufa.zmlpbbind,0,镇魔令大包(绑),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,双击后镇魔令牌数量增加:100<br>镇魔塔闯的越深经验越高<br>镇魔使者在沙漠土城(101，82)处.<br>绑定的每天限制使用3次
15054,3,0,15054,item.chufa.wwlp200,0,成就令牌,0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,提升成就点数200点
15055,3,0,15054,item.chufa.wwlp200bind,0,成就令牌(绑),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,提升成就点数200点<br><br>每天最多可使用5次
15056,3,0,15056,item.chufa.xiuwei10000,0,修为令牌,0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,提升修为10000点
15057,3,0,15057,item.libao.jjslb,0,进阶石包,0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,打开后可获得200颗进阶石<br><br>每人每天只可使用一次
15058,3,0,15029,item.chufa.viphuiy3,0,VIP会员(3天),0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3600,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3天荣誉会员资格<br>让您最便捷的游戏<br>超多福利绝对超值
15059,3,0,15042,item.chufa.hs50000,0,魂石令牌(50000),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,使用后魂石数量增加:50000<br>魂石可在官职系统处升级官印!
15060,3,0,15060,item.chufa.yongjiusxd200,0,永久属性丹(200),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,使用后永久增加攻击属性200点<br><br>每人只可使用一次!
15061,3,0,10192,item.panel.danyao1p,0,一品丹药,0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,用于提升丹药属性的神奇道具
15062,3,0,10193,item.panel.danyao2p,0,二品丹药,0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,用于提升丹药属性的神奇道具
15063,3,0,10194,item.panel.danyao3p,0,三品丹药,0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,用于提升丹药属性的神奇道具
15064,3,0,10195,item.panel.danyao4p,0,四品丹药,0,0xFFFF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,用于提升丹药属性的神奇道具
15065,3,0,10196,item.panel.danyao5p,0,五品丹药,0,0xFFFF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,用于提升丹药属性的神奇道具
15066,3,0,10197,item.panel.danyao6p,0,六品丹药,0,0xFFFF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,用于提升丹药属性的神奇道具
15067,3,0,10198,item.panel.danyao7p,0,七品丹药,0,0xEE00EE,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,用于提升丹药属性的神奇道具
15068,3,0,10199,item.panel.danyao8p,0,八品丹药,0,0xEE00EE,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,用于提升丹药属性的神奇道具
15069,3,0,10200,item.panel.danyao9p,0,九品丹药,0,0xEE00EE,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,用于提升丹药属性的神奇道具
15070,3,0,10201,item.panel.danyao10p,0,十品丹药,0,0xEE00EE,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,用于提升丹药属性的神奇道具
15071,3,0,15071,item.chufa.qifulp1,0,祈福令牌(小),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,使用增加1次祈福机会和祈福声望10点
15072,3,0,15072,item.chufa.qifulp2,0,祈福令牌(中),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,使用增加5次祈福机会和祈福声望50点
15073,3,0,15073,item.chufa.qifulp3,0,祈福令牌(大),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,使用增加10次祈福机会和祈福声望100点
15074,3,0,15071,item.chufa.qifulp1bind,0,祈福令(绑),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,使用增加1次祈福机会和祈福声望10点<br><br>每人每天只可使用1次!
15075,3,0,15057,item.libao.jjslb100,0,进阶石包(100),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,打开后可获得100颗进阶石
15076,3,0,15057,item.libao.jjslb200,0,进阶石包(200),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,打开后可获得200颗进阶石
15077,3,0,15057,item.libao.jjslb300,0,进阶石包(300),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,打开后可获得300颗进阶石
15078,3,0,15057,item.libao.jjslb500,0,进阶石包(500),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,打开后可获得500颗进阶石
15079,3,0,15037,item.panel.zuoqipanel,0,坐骑经验丹(20万),0,0xEE00EE,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后增加200000坐骑经验<br><br>使用[V]键可打开坐骑界面
15080,3,0,15037,item.panel.zuoqipanel,0,坐骑经验丹(30万),0,0xEE00EE,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后增加300000坐骑经验<br><br>使用[V]键可打开坐骑界面
15081,3,0,15037,item.panel.zuoqipanel,0,坐骑经验丹(50万),0,0xEE00EE,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后增加500000坐骑经验<br><br>使用[V]键可打开坐骑界面
15082,3,0,15037,item.panel.zuoqipanel,0,坐骑经验丹(100万),0,0xEE00EE,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后增加1000000坐骑经验<br><br>使用[V]键可打开坐骑界面
15083,3,0,15042,item.chufa.hs200,0,魂石令牌(200),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后魂石数量增加:200<br>魂石可在官职系统处升级官印!
15084,3,0,15042,item.chufa.hs1000,0,魂石令牌(1000),0,0x00FF00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,使用后魂石数量增加:1000<br>魂石可在官职系统处升级官印!
